               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,             0.10982,            0.038482,             0.28087,             0.43608,             0.08476,            0.044794,            0.013557,             0.10397,            0.027905,             0.10123,           0.0098763,           0.0098763,           0.0098763
                   1,            0.093005,            0.040832,             0.15117,             0.50306,             0.15961,            0.090321,            0.029508,            0.086099,            0.030796,            0.063912,           0.0097525,           0.0097525,           0.0097525
                   2,             0.08951,            0.043128,             0.18134,             0.37701,             0.11836,            0.014268,           0.0038513,             0.10259,            0.043376,              0.7417,           0.0096288,           0.0096288,           0.0096288
                   3,            0.096683,            0.044206,              0.2394,             0.36396,            0.069911,           0.0067546,           0.0015027,              0.1009,            0.033034,               0.307,            0.009505,            0.009505,            0.009505
                   4,             0.09512,            0.043985,              0.2123,             0.38348,            0.081705,            0.017329,            0.004303,            0.092968,            0.034858,             0.15653,           0.0093813,           0.0093813,           0.0093813
                   5,            0.092252,            0.043625,             0.18139,             0.10336,              0.1334,            0.045348,             0.01298,            0.089618,            0.038792,             0.20278,           0.0092575,           0.0092575,           0.0092575
                   6,            0.090371,            0.044445,             0.17896,             0.52757,             0.13584,            0.069964,             0.01969,            0.089534,            0.032469,             0.15494,           0.0091337,           0.0091337,           0.0091337
                   7,            0.089527,            0.043924,              0.1674,             0.48883,             0.13966,            0.067901,            0.017239,             0.08502,            0.033181,              0.1463,             0.00901,             0.00901,             0.00901
                   8,            0.087482,            0.043831,             0.15281,             0.51592,             0.16804,            0.091336,            0.026997,            0.080185,            0.031878,             0.12315,           0.0088863,           0.0088863,           0.0088863
                   9,             0.08656,            0.044036,             0.15303,             0.49836,             0.15096,            0.071645,            0.020207,            0.084705,            0.035095,            0.093549,           0.0087625,           0.0087625,           0.0087625
                  10,            0.085767,            0.042657,             0.13651,             0.21943,             0.18929,              0.1249,            0.039316,            0.078564,            0.031286,             0.12728,           0.0086388,           0.0086388,           0.0086388
                  11,            0.084228,            0.043055,             0.12804,             0.57163,             0.16345,             0.12125,            0.039689,            0.081172,            0.032567,             0.18774,            0.008515,            0.008515,            0.008515
                  12,            0.084351,            0.042359,             0.12508,             0.51998,              0.1863,             0.10321,            0.030181,            0.078464,            0.032981,             0.11992,           0.0083913,           0.0083913,           0.0083913
                  13,            0.082576,            0.043381,             0.11631,             0.61595,             0.17953,             0.14499,            0.048079,            0.076334,            0.031114,             0.10634,           0.0082675,           0.0082675,           0.0082675
                  14,            0.082308,            0.043085,             0.11984,             0.28314,             0.16935,              0.1462,            0.046845,            0.076896,            0.031591,            0.062701,           0.0081437,           0.0081437,           0.0081437
                  15,            0.082015,            0.042743,             0.11355,             0.25826,             0.20469,             0.15682,            0.051672,            0.074768,             0.03054,            0.058166,             0.00802,             0.00802,             0.00802
                  16,            0.081085,            0.043475,             0.11207,             0.59093,             0.19969,             0.14933,            0.044923,            0.074456,            0.030963,            0.057898,           0.0078963,           0.0078963,           0.0078963
                  17,            0.080449,            0.043122,             0.10732,             0.59486,             0.19562,             0.15142,             0.04557,            0.074294,             0.03094,            0.043136,           0.0077725,           0.0077725,           0.0077725
                  18,            0.079801,            0.043194,             0.10632,             0.63002,             0.18703,               0.164,            0.052967,             0.07299,            0.030674,            0.067916,           0.0076488,           0.0076488,           0.0076488
                  19,             0.07926,            0.043254,            0.098111,             0.63078,             0.21134,             0.17874,            0.061484,            0.071669,            0.030157,            0.045238,            0.007525,            0.007525,            0.007525
                  20,            0.078868,            0.043584,            0.099836,             0.30203,             0.20559,             0.15157,            0.050491,            0.073331,            0.031129,            0.088178,           0.0074013,           0.0074013,           0.0074013
                  21,            0.078907,            0.042462,             0.10018,             0.23573,             0.21615,             0.14746,            0.048468,            0.071594,            0.030511,             0.04917,           0.0072775,           0.0072775,           0.0072775
                  22,            0.078189,            0.042973,            0.094022,             0.30063,             0.21017,              0.1672,            0.059436,            0.071056,             0.03053,            0.049222,           0.0071538,           0.0071538,           0.0071538
                  23,            0.078674,            0.043266,            0.098241,              0.3147,             0.22018,              0.1827,            0.064015,             0.06998,            0.029882,            0.048453,             0.00703,             0.00703,             0.00703
                  24,            0.078328,            0.042223,            0.088855,             0.31874,             0.21696,             0.18248,            0.063146,            0.070419,            0.030371,             0.05192,           0.0069063,           0.0069063,           0.0069063
                  25,            0.077128,            0.042417,            0.096407,             0.32482,             0.22188,             0.19619,             0.06852,            0.069796,            0.030087,            0.054166,           0.0067825,           0.0067825,           0.0067825
                  26,            0.076767,            0.041818,            0.096954,             0.34388,             0.22771,             0.18684,            0.063309,            0.069257,            0.029999,            0.039564,           0.0066587,           0.0066587,           0.0066587
                  27,            0.076021,            0.042378,            0.077359,             0.34223,             0.23996,             0.20194,            0.070219,            0.068395,            0.029545,            0.035623,            0.006535,            0.006535,            0.006535
                  28,            0.076784,            0.042232,             0.08759,             0.31784,              0.2366,             0.20417,            0.070949,            0.069164,            0.029768,            0.036896,           0.0064112,           0.0064112,           0.0064112
                  29,            0.075722,            0.041942,            0.080187,             0.34103,             0.23235,             0.21371,            0.079024,            0.068253,            0.029722,            0.041317,           0.0062875,           0.0062875,           0.0062875
                  30,            0.075096,            0.042057,            0.079578,               0.363,             0.23685,             0.21856,            0.079635,            0.067183,            0.029439,            0.033974,           0.0061637,           0.0061637,           0.0061637
                  31,            0.075355,            0.041966,            0.082439,             0.36195,                0.25,             0.22053,            0.079739,            0.067893,            0.029346,              0.0302,             0.00604,             0.00604,             0.00604
                  32,            0.075357,             0.04209,            0.082348,             0.36541,             0.25242,             0.22212,            0.079294,            0.067038,            0.029233,             0.02674,           0.0059163,           0.0059163,           0.0059163
                  33,            0.074652,            0.042406,            0.078745,             0.35943,             0.25101,             0.22869,            0.084641,            0.066723,            0.029185,            0.029939,           0.0057925,           0.0057925,           0.0057925
                  34,            0.074005,             0.04189,             0.07413,             0.37221,             0.24621,             0.23284,            0.084836,            0.066559,            0.029157,            0.030322,           0.0056688,           0.0056688,           0.0056688
                  35,            0.074085,            0.041681,             0.07278,             0.35237,             0.25657,             0.23948,            0.086728,             0.06617,            0.029129,            0.025526,            0.005545,            0.005545,            0.005545
                  36,            0.074005,            0.041583,            0.076879,             0.38956,             0.25577,             0.24582,            0.091299,            0.066086,            0.028964,            0.022849,           0.0054212,           0.0054212,           0.0054212
                  37,            0.073711,            0.042225,            0.079241,             0.36972,             0.27319,             0.24868,            0.093275,            0.065698,             0.02897,            0.027586,           0.0052975,           0.0052975,           0.0052975
                  38,             0.07353,            0.042278,            0.073704,             0.39812,             0.28492,             0.25577,            0.096081,            0.065625,            0.028761,             0.02631,           0.0051737,           0.0051737,           0.0051737
                  39,            0.073003,            0.041695,            0.069911,              0.3844,             0.26655,             0.25035,            0.094444,             0.06535,            0.028683,            0.026742,             0.00505,             0.00505,             0.00505
                  40,            0.073327,             0.04181,            0.065758,             0.37983,             0.27257,              0.2534,            0.096464,            0.065123,            0.028678,            0.024411,           0.0049263,           0.0049263,           0.0049263
                  41,            0.072825,            0.041486,            0.066161,             0.37972,              0.2799,             0.25612,            0.097454,            0.064636,            0.028669,            0.025046,           0.0048025,           0.0048025,           0.0048025
                  42,            0.073009,            0.041195,             0.07022,             0.38963,             0.27731,             0.25584,            0.096962,            0.064493,            0.028717,             0.02532,           0.0046788,           0.0046788,           0.0046788
                  43,            0.072459,            0.041047,            0.064785,             0.39508,             0.28317,             0.26157,            0.099575,            0.064243,            0.028606,            0.022105,            0.004555,            0.004555,            0.004555
                  44,            0.071831,            0.041306,            0.065385,             0.39115,             0.28609,             0.26882,             0.10406,            0.064078,            0.028395,            0.021453,           0.0044313,           0.0044313,           0.0044313
                  45,            0.072214,            0.041155,            0.067145,             0.41547,             0.28888,             0.27318,             0.10619,            0.063955,            0.028303,            0.020797,           0.0043075,           0.0043075,           0.0043075
                  46,            0.072011,             0.04126,            0.063796,             0.42091,             0.28214,             0.27594,             0.10791,            0.063619,            0.028162,            0.022073,           0.0041837,           0.0041837,           0.0041837
                  47,             0.07175,            0.041421,            0.069111,             0.42332,             0.28959,             0.27763,             0.10911,            0.063412,            0.028031,            0.021053,             0.00406,             0.00406,             0.00406
                  48,            0.071079,            0.041275,            0.061679,             0.42375,             0.29566,             0.28308,             0.11116,            0.063239,            0.027969,            0.019263,           0.0039362,           0.0039362,           0.0039362
                  49,            0.071538,            0.040976,            0.066487,              0.4016,             0.30628,             0.28113,             0.11067,            0.063272,            0.027933,            0.020465,           0.0038125,           0.0038125,           0.0038125
                  50,            0.070901,             0.04044,            0.062142,             0.41479,             0.30957,             0.28579,             0.11168,            0.063145,             0.02792,             0.02019,           0.0036888,           0.0036888,           0.0036888
                  51,            0.071093,            0.041105,            0.061555,              0.4069,              0.3131,             0.28707,             0.11237,             0.06285,            0.027887,            0.019906,            0.003565,            0.003565,            0.003565
                  52,            0.070565,            0.041169,            0.059411,             0.42181,             0.30907,             0.29101,             0.11416,            0.062634,             0.02784,            0.019561,           0.0034413,           0.0034413,           0.0034413
                  53,            0.070076,            0.040489,            0.060977,              0.4361,             0.30334,             0.29139,             0.11525,            0.062615,            0.027849,            0.019117,           0.0033175,           0.0033175,           0.0033175
                  54,            0.070291,            0.040269,            0.058451,             0.42289,             0.30433,             0.29286,             0.11727,            0.062558,            0.027872,            0.019338,           0.0031938,           0.0031938,           0.0031938
                  55,            0.069932,            0.040568,            0.059006,             0.43369,             0.30833,             0.29657,              0.1178,            0.062356,             0.02781,            0.019052,             0.00307,             0.00307,             0.00307
                  56,            0.069879,            0.040519,            0.062568,             0.42662,             0.31625,             0.29896,             0.11899,            0.062241,            0.027792,            0.018352,           0.0029462,           0.0029462,           0.0029462
                  57,             0.06948,            0.040394,            0.056518,             0.43929,             0.31244,             0.30183,             0.12042,            0.062044,            0.027803,            0.017881,           0.0028225,           0.0028225,           0.0028225
                  58,            0.069432,            0.040353,            0.056795,             0.43481,             0.31659,              0.3026,             0.12123,            0.061916,            0.027771,            0.017742,           0.0026987,           0.0026987,           0.0026987
                  59,            0.068971,            0.039886,             0.05385,             0.43667,             0.32202,             0.30588,             0.12166,            0.061791,            0.027786,            0.017705,            0.002575,            0.002575,            0.002575
                  60,            0.069194,            0.041131,            0.052863,             0.43673,             0.32447,             0.30869,              0.1226,            0.061669,            0.027767,             0.01755,           0.0024513,           0.0024513,           0.0024513
                  61,            0.068718,            0.039878,            0.052763,             0.43111,             0.32833,             0.31089,             0.12417,             0.06156,             0.02775,            0.017324,           0.0023275,           0.0023275,           0.0023275
                  62,            0.068422,            0.039965,            0.052255,             0.43113,              0.3289,               0.312,             0.12505,            0.061493,            0.027708,            0.017024,           0.0022038,           0.0022038,           0.0022038
                  63,            0.068132,            0.040061,            0.052334,             0.43833,             0.32813,             0.31409,             0.12583,            0.061434,            0.027674,             0.01678,             0.00208,             0.00208,             0.00208
                  64,              0.0676,            0.040638,            0.047545,             0.44018,              0.3251,             0.31367,             0.12572,            0.061344,             0.02765,             0.01656,           0.0019563,           0.0019563,           0.0019563
                  65,            0.067503,            0.038834,            0.046702,              0.4427,             0.32816,             0.31562,             0.12683,            0.061265,            0.027599,            0.016307,           0.0018325,           0.0018325,           0.0018325
                  66,            0.067704,            0.040076,            0.047118,             0.43783,             0.33393,             0.31816,             0.12759,            0.061203,            0.027564,            0.016176,           0.0017087,           0.0017087,           0.0017087
                  67,            0.067267,            0.039912,            0.047627,             0.43437,             0.33848,             0.31911,             0.12762,            0.061137,            0.027539,            0.016002,            0.001585,            0.001585,            0.001585
                  68,            0.066893,              0.0402,            0.046064,             0.43831,             0.33836,             0.31998,             0.12813,            0.061087,            0.027519,            0.015841,           0.0014612,           0.0014612,           0.0014612
                  69,            0.066795,            0.039176,            0.047018,             0.44141,             0.33553,             0.32086,             0.12922,            0.061034,            0.027485,            0.015673,           0.0013375,           0.0013375,           0.0013375
                  70,            0.066772,              0.0395,            0.044255,             0.44915,             0.33586,             0.32169,             0.12966,            0.060967,            0.027456,            0.015589,           0.0012138,           0.0012138,           0.0012138
                  71,            0.066243,            0.039014,            0.039495,             0.45393,              0.3371,              0.3233,              0.1307,            0.060885,            0.027429,            0.015421,             0.00109,             0.00109,             0.00109
                  72,            0.065821,            0.039318,            0.045597,             0.45717,             0.33762,             0.32403,             0.13115,            0.060808,             0.02741,            0.015238,          0.00096625,          0.00096625,          0.00096625
                  73,            0.065661,            0.038916,            0.040243,             0.46346,             0.33797,             0.32525,             0.13177,            0.060741,            0.027383,            0.015087,           0.0008425,           0.0008425,           0.0008425
                  74,            0.065681,            0.038928,            0.043588,             0.46597,             0.33816,             0.32645,             0.13237,             0.06068,            0.027364,            0.014988,          0.00071875,          0.00071875,          0.00071875
                  75,            0.065959,            0.038711,            0.037833,             0.46912,             0.33738,             0.32697,             0.13308,            0.060621,            0.027343,            0.014886,            0.000595,            0.000595,            0.000595
                  76,            0.065306,            0.038972,             0.03972,             0.46472,             0.33864,             0.32781,             0.13352,            0.060563,            0.027323,            0.014764,          0.00047125,          0.00047125,          0.00047125
                  77,            0.065282,            0.039699,            0.043402,             0.46577,             0.33906,             0.32844,              0.1341,            0.060504,            0.027305,            0.014685,           0.0003475,           0.0003475,           0.0003475
                  78,             0.06497,            0.039008,            0.041187,             0.46396,             0.34224,             0.32953,              0.1346,            0.060457,            0.027292,            0.014577,          0.00022375,          0.00022375,          0.00022375
                  79,            0.065189,            0.038931,            0.039024,             0.46574,             0.34265,             0.33064,              0.1349,            0.060409,             0.02728,            0.014487,              0.0001,              0.0001,              0.0001
